time,energy
75.8,-1252.2896024144395
76.0,-1252.4232074402398
76.2,-1252.3943829577083
76.4,-1252.2662184259498
76.60000000000001,-1252.4624488787967
76.8,-1252.4849688002464
77.0,-1252.2436861949484
77.2,-1252.336698550754
77.4,-1252.5000355261361
77.60000000000001,-1252.302468766218
77.8,-1252.3945141480153
78.0,-1252.4635489883708
78.2,-1252.2037715324968
78.4,-1252.4122940158704
78.60000000000001,-1252.5344132861367
78.8,-1252.2797340522777
79.0,-1252.3343118145717
79.2,-1252.4428063492999
79.4,-1252.3421238455273
79.60000000000001,-1252.3890216573707
79.8,-1252.5007194094471
80.0,-1252.2726107535523
80.2,-1252.2959454737475
80.4,-1252.5717296215528
80.60000000000001,-1252.3628922796722
80.8,-1252.3296568770706
81.0,-1252.4654777798482
81.2,-1252.3136034297868
81.4,-1252.403562289391
81.60000000000001,-1252.5330596425438
81.8,-1252.362021180354
82.0,-1252.2746378753995
82.2,-1252.4763145224924
82.4,-1252.482782850195
82.60000000000001,-1252.3393279375912
82.8,-1252.475022549545
83.0,-1252.3689598824144
83.2,-1252.2962967776762
83.4,-1252.571002498032
83.60000000000001,-1252.4608940451587
83.8,-1252.272749213641
84.0,-1252.41437388775
84.2,-1252.4672130514234
84.4,-1252.3815478132917
84.60000000000001,-1252.472245671904
84.8,-1252.4408983865783
85.0,-1252.2196823877582
85.2,-1252.4652542894323
85.4,-1252.5737853472506
85.60000000000001,-1252.2848713568294
85.8,-1252.3832956440713
86.0,-1252.4239198548162
86.2,-1252.3164060115002
86.4,-1252.494499336302
86.60000000000001,-1252.4961742795256
86.8,-1252.223356659883
87.0,-1252.3144262142027
87.2,-1252.5544668198086
87.4,-1252.3595385356107
87.60000000000001,-1252.3616935319935
87.8,-1252.439218684804
88.0,-1252.2082705094485
88.2,-1252.4257024866877
88.4,-1252.5760952874655
88.60000000000001,-1252.2769703316455
88.8,-1252.2691750648767
89.0,-1252.4179799532947
89.2,-1252.3920378003274
89.4,-1252.3990669982145
89.60000000000001,-1252.4675102505587
89.8,-1252.2493400124301
90.0,-1252.2427325159722
90.2,-1252.5848595679006
90.4,-1252.4167926322525
90.60000000000001,-1252.274422101692
90.8,-1252.3976206126931
91.0,-1252.3047169639824
91.2,-1252.4053675577438
91.4,-1252.5438165550104
91.60000000000001,-1252.3602439648141
91.8,-1252.202603814782
92.0,-1252.418860094749
92.2,-1252.537583873669
92.4,-1252.3510622246
92.60000000000001,-1252.4254288352913
92.8,-1252.3472822999818
93.0,-1252.2453756970287
93.2,-1252.5833796558984
93.4,-1252.5255453135553
93.60000000000001,-1252.2417142430145
93.8,-1252.3501327632014
94.0,-1252.4606779151914
94.2,-1252.4162345650134
94.4,-1252.4948702200952
94.60000000000001,-1252.4491721095196
94.8,-1252.1824964124105
95.0,-1252.4203362793617
95.2,-1252.6436570154608
95.4,-1252.3431829475978
95.60000000000001,-1252.3589030935705
95.8,-1252.4092126321366
96.0,-1252.3067065547011
96.2,-1252.5305972467931
96.4,-1252.5656245924604
96.60000000000001,-1252.2384851290728
96.8,-1252.2680571647288
97.0,-1252.5467786276304
97.2,-1252.4404315710553
97.4,-1252.4046430389483
97.60000000000001,-1252.4444786409138
97.8,-1252.2030142397173
98.0,-1252.3898402218333
98.2,-1252.6326693885671
98.4,-1252.3626296372315
98.60000000000001,-1252.2491331942017
98.8,-1252.3786427884447
99.0,-1252.402881164147
99.2,-1252.4343805262015
99.4,-1252.5121079608373
99.60000000000001,-1252.2733551500205
99.8,-1252.179524242902
100.0,-1252.5445735686042
100.2,-1252.493172580615
100.4,-1252.302014366497
100.60000000000001,-1252.3668645605326
100.8,-1252.2825613706987
101.0,-1252.3563266454075
101.2,-1252.5632769555602
101.4,-1252.428934272398
101.60000000000001,-1252.1644585057345
101.8,-1252.333509605412
102.0,-1252.5260190680801
102.2,-1252.3689052694479
102.4,-1252.4371323589448
102.60000000000001,-1252.345380877289
102.8,-1252.167278667421
